PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,DIFERENCIA POR PRORRATEO,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA EXHIBIDA EN SALAS DE CINE,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 8-AYUTLA DE LOS LIBRES,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,GRETA ESTEOFENES VENTURA LEMUS,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,,243416.5,19314.31,250600.32,3262.89,58682.35,21280.07,,296410.16,892966.6
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 7-CHILPANCINGO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,BEATRIZ VELEZ NUÑEZ,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,1143.76,339594.91,19614.31,60064.69,3262.89,80163.2,26975.54,,415429.52,946248.82
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 36-TEJUPILCO DE HIDALGO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,JAZMIN JAIMES ALBARRAN,04/04/2021,02/06/2021,06/04/2021 05:43:04 a.m.,ACTIVO,,1648189,,98.6,259397.27,19314.31,110536.29,3262.89,,42754.91,,352503.12,787867.39
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 5-TEOTIHUACAN DE ARISTA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,OSVALDO VALENCIA MOISSEN,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,19107.52,2653.05,9605,,14406.9,33087.24,,21470.5,100330.21
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 12-TAPACHULA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,CLEMENTE MIGUEL LOPEZ ZEPEDA,04/04/2021,02/06/2021,14/04/2021 12:38:57 a.m.,ACTIVO,,1648189,,,240497.97,19314.31,238120.93,3262.89,50000,21280.07,,264053.12,836529.29
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 4-ZAPOPAN,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,EDGAR LEOPOLDO CORTES MONTES DE OCA,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,98.6,245686.22,19314.31,142654.37,3262.89,72337.6,30020.06,,416010.8,929384.85
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 4-VILLAHERMOSA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MIGUEL JERONIMO CERINO,04/04/2021,02/06/2021,06/04/2021 05:35:53 a.m.,ACTIVO,,1648189,,730.8,59471.57,1057.17,8697.4,,,8936.59,,5270.02,84163.55
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 5-PARAISO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ROSA AMPARO GAYOSSO REYES,04/04/2021,02/06/2021,06/04/2021 05:35:53 a.m.,ACTIVO,,1648189,,730.8,59471.57,1057.17,9307.4,,,8936.59,,36628.02,116131.55
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 16-ALVARO OBREGON,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,XAVIER GONZALEZ ZIRION,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,,232700.31,19314.31,124464.29,3262.89,293735.2,31302.6,,431383.12,1136162.72
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 6-VILLAHERMOSA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,CLAUDIA GORETTI LEZAMA LLERGO,04/04/2021,02/06/2021,06/04/2021 05:35:53 a.m.,ACTIVO,,1648189,,365.4,59471.57,1057.17,8697.4,,,8936.59,,5270.02,83798.15
PREFO-CAM-20/21,FEDERAL,NAYARIT,Distrito 1-SANTIAGO IXCUINTLA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MANUEL HUMBERTO COTA JIMENEZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,197.2,368974.32,19314.31,123003.92,3262.89,33162.35,117262.67,,372453.88,1037631.54
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 2-IXMIQUILPAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,GERARDO ALVAREZ GOMEZ,04/04/2021,02/06/2021,06/04/2021 05:36:09 a.m.,ACTIVO,,1648189,,365.4,83138.24,1057.17,8687.79,,,8936.59,,5270.02,107455.21
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 1-PIEDRAS NEGRAS,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARCO ANTONIO MARTINEZ LARA,04/04/2021,02/06/2021,06/04/2021 05:36:09 a.m.,ACTIVO,,1648189,,730.8,57945.38,1057.17,8697.4,,,8936.59,,5270.02,82637.36
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 2-SAN PEDRO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MIGUEL ANGEL SERRATO FERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:36:09 a.m.,ACTIVO,,1648189,,730.8,57945.38,1057.17,8697.4,,,8936.59,,5270.02,82637.36
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 3-MONCLOVA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ADORACION MARIA GUADALUPE DE LA TORRE GARZA,04/04/2021,02/06/2021,06/04/2021 05:36:02 a.m.,ACTIVO,,1648189,,730.8,57945.38,1057.17,8697.4,,,8936.59,,5270.02,82637.36
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 1-HUEJUTLA DE REYES,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,SAYONARA VARGAS RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,138.04,487256.87,19314.31,95760.09,3262.89,154950.47,46706.04,,263873.32,1071262.03
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 5-TORREON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,GANDHI BONERGE VEGA ARGUIJO,04/04/2021,02/06/2021,06/04/2021 05:36:02 a.m.,ACTIVO,,1648189,,730.8,57945.38,1057.17,8697.4,,,8936.59,,5270.02,82637.36
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 4-TULANCINGO DE BRAVO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,VIOLETA GUARNEROS CERVANTES,04/04/2021,02/06/2021,06/04/2021 05:36:09 a.m.,ACTIVO,,1648189,,730.8,58413.24,1057.17,8687.79,,,8936.59,,5270.02,83095.61
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 8-COMITAN DE DOMINGUEZ,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MARIO CARLOS CULEBRO VELASCO,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,118.32,341978.4,19314.31,206241.13,3262.89,22381.18,37508.54,,269291.51,900096.28
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 10-XALAPA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,AMERICO ZUÑIGA MARTINEZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,39.44,340772.46,19314.31,115919.49,3863.19,199554.12,44011.85,,308820.53,1032295.39
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 6-PACHUCA DE SOTO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,BENJAMIN PILAR RICO MORENO,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,138.04,388055.38,19314.31,80360.28,6262.89,205472,43797.97,,272673.12,1016073.99
PREFO-CAM-20/21,FEDERAL,COLIMA,Distrito 1-COLIMA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,BRENDA DEL CARMEN GUTIERREZ VEGA,04/04/2021,02/06/2021,06/04/2021 05:35:53 a.m.,ACTIVO,,1648189,,365.4,66338.24,1057.17,8697.4,,,8936.59,,5270.02,90664.82
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 10-VILLAFLORES,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,JULIAN NAZAR MORALES,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,78.88,207875.31,19314.31,105664.29,3262.89,,123456.3,,259413.12,719065.1
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 11-COATZACOALCOS,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,NEREIDA SANTOS HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,,351670.31,19314.31,146770.05,3262.89,9280,39764.02,,372281.12,942342.7
PREFO-CAM-20/21,FEDERAL,COLIMA,Distrito 2-MANZANILLO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARCOS SANTANA MONTES,04/04/2021,02/06/2021,06/04/2021 05:35:53 a.m.,ACTIVO,,1648189,,730.8,66338.24,1057.17,8697.4,,2801.4,8936.59,,5270.02,93831.62
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 7-TEPEAPULCO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,HECTOR MENESES ARRIETA,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,39.44,305604.73,19314.31,111452.53,3262.89,87594.3,37148.03,,271288.48,835704.71
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 15-ORIZABA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,IGOR FIDEL ROJI LOPEZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,59.16,364322.06,19314.31,160817.61,3262.89,80015.01,65157.41,,310520.69,1003469.14
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 2-GUSTAVO A. MADERO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,REBECA PATRICIA RODRIGUEZ GUIDO,04/04/2021,02/06/2021,06/04/2021 05:35:53 a.m.,ACTIVO,,1648189,,1096.2,92473.71,1057.17,8850.14,,,8936.59,,5270.02,117683.83
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 19-IZTAPALAPA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,JAZMIN ANGELICA PILLE GUZMAN,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,39.44,246268.33,19314.31,92092.29,3262.89,,33349.49,,462030.32,856357.07
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 40-SAN MIGUEL ZINACANTEPEC,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,BENITO MANGU CHIGORA,04/04/2021,02/06/2021,06/04/2021 05:35:42 a.m.,ACTIVO,,1648189,,365.4,69234.49,1057.17,9003.65,,,8936.59,,5270.02,93867.32
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 39-LOS REYES ACAQUILPAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARIELA TEJEDA FERNANDEZ,04/04/2021,02/06/2021,06/04/2021 05:35:42 a.m.,ACTIVO,,1648189,,365.4,57534.49,1057.17,9003.65,,,8936.59,,5270.02,82167.32
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 1-CD. ALTAMIRANO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,REYNEL RODRIGUEZ MUÑOZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,19.72,248462.12,19314.31,138441.59,3262.89,25929.41,23450.37,,410862.25,869742.66
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 6-COACALCO DE BERRIOZABAL,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ELIZABETH OCHOA CRUZ,04/04/2021,02/06/2021,06/04/2021 05:35:53 a.m.,ACTIVO,,1648189,,365.4,57534.49,1057.17,9033.15,,,8936.59,,5270.02,82196.82
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 1-LAZARO CARDENAS,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ISABEL SANCHEZ GALVAN,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,4634.2,336644.72,19314.31,131896.65,3262.89,,21280.07,,284839.04,801871.88
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 33-CHALCO DE DIAZ COVARRUBIAS,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,DALILA RODRIGUEZ GARCIA,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,98.6,399371.29,19314.31,95040.13,3262.89,68235.29,28898.4,,286905.12,901126.03
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 38-TEXCOCO DE MORA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,REYNA ARIAS PERALTA,04/04/2021,02/06/2021,06/04/2021 05:35:42 a.m.,ACTIVO,,1648189,,730.8,57534.49,1057.17,9003.65,,,8936.59,,5270.02,82532.72
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 37-CUAUTITLAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JORGE JAVIER RODRIGUEZ GUIDO,04/04/2021,02/06/2021,06/04/2021 05:35:42 a.m.,ACTIVO,,1648189,,365.4,57534.49,1057.17,9239.65,,,8936.59,,5270.02,82403.32
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 7-GUSTAVO A. MADERO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,DANIEL KIMM ARTEAGA GARCIA,04/04/2021,02/06/2021,06/04/2021 05:35:42 a.m.,ACTIVO,,1648189,,730.8,99973.71,1057.17,8791.14,,,8936.59,,5270.02,124759.43
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 22-IZTAPALAPA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ANA MARIA REYES CISNEROS,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,59.16,266320.23,19314.31,141850.26,3262.89,115907.2,21280.07,,390563.88,958558
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 8-MORELIA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ROBERTO CARLOS LOPEZ GARCIA,04/04/2021,02/06/2021,14/04/2021 12:31:38 a.m.,ACTIVO,,1648189,,,367164.99,19314.31,37566.69,3262.89,80272,24361.76,,410323.32,942265.96
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 30-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MARIA FERNANDA DANIELA DELGADO GARCIA,04/04/2021,02/06/2021,06/04/2021 05:35:42 a.m.,ACTIVO,,1648189,,730.8,64034.49,1057.17,9357.65,,,8936.59,,5270.02,89386.72
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 8-CUAUHTEMOC,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,YESSICA ZEPEDA GONZALEZ,04/04/2021,02/06/2021,06/04/2021 05:35:42 a.m.,ACTIVO,,1648189,,365.4,99973.71,1057.17,8791.14,,,8936.59,,5270.02,124394.03
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 31-CD. NEZAHUALCOYOTL,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ENRIQUE ORTEGA SANCHEZ,04/04/2021,02/06/2021,06/04/2021 05:35:42 a.m.,ACTIVO,,1648189,,,57534.49,1057.17,10242.65,,,8936.59,,5270.02,83040.92
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 32-VALLE DE CHALCO SOLIDARIDAD,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ARTURO ORTEGA CENTENO,04/04/2021,02/06/2021,06/04/2021 05:35:42 a.m.,ACTIVO,,1648189,,365.4,57534.49,1057.17,9003.65,,,8936.59,,5270.02,82167.32
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 23-LERMA DE VILLADA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,LIZETTE IMELDA MARTINEZ TREJO,04/04/2021,02/06/2021,21/05/2021 10:32:52 p.m.,ACTIVO,,1648189,,,57534.49,1057.17,9003.65,,,8936.59,,5270.02,81801.92
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 12-CUAUHTEMOC,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,CONCEPCION ESCANDON HIDALGO,04/04/2021,02/06/2021,06/04/2021 05:35:36 a.m.,ACTIVO,,1648189,,730.8,88307.04,1057.17,8791.14,,,8936.59,,5270.02,113092.76
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 27-METEPEC,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,SANDRA VERONICA ACEVEDO VERA,04/04/2021,02/06/2021,06/04/2021 05:35:36 a.m.,ACTIVO,,1648189,,365.4,7534.49,1057.17,45779.65,,,8936.59,,18494.02,82167.32
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 9-COATEPEC,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,OSCAR ARCOS ROLDAN,04/04/2021,02/06/2021,06/04/2021 05:35:36 a.m.,ACTIVO,,1648189,,365.4,57138.24,1057.17,9572.4,,,8936.59,,5270.02,82339.82
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 15-BENITO JUAREZ,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,NAHUM NAVAS RUIZ,04/04/2021,02/06/2021,06/04/2021 05:35:36 a.m.,ACTIVO,,1648189,,365.4,89973.71,1057.17,8791.14,,,8936.59,,5270.02,114394.03
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 16-ALVARO OBREGON,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE MANUEL SOTOMAYOR LANDECHO,04/04/2021,02/06/2021,06/04/2021 05:35:36 a.m.,ACTIVO,,1648189,,365.4,89973.71,1057.17,8791.14,,,8936.59,,5270.02,114394.03
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 17-CUAJIMALPA DE MORELOS,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JESUS RICARDO CRUZ COTERO,04/04/2021,02/06/2021,06/04/2021 05:35:36 a.m.,ACTIVO,,1648189,,365.4,79973.71,1057.17,8791.14,,,8936.59,,5270.02,104394.03
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 19-IZTAPALAPA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,PAULINA BARROSO MORA,04/04/2021,02/06/2021,06/04/2021 05:35:36 a.m.,ACTIVO,,1648189,,730.8,74973.71,1057.17,8791.14,,,8936.59,,5270.02,99759.43
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 24-COYOACAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ANTONIO ABIMAHEL BARRON PELCASTRE,04/04/2021,02/06/2021,06/04/2021 05:35:36 a.m.,ACTIVO,,1648189,,365.4,69973.71,1057.17,8791.14,,,8936.59,,5270.02,94394.03
PREFO-CAM-20/21,FEDERAL,BAJA CALIFORNIA SUR,Distrito 1-LA PAZ,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MARCO ANTONIO ALMENDARIZ PUPPO,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,,238067.2,25114.31,311198.76,3262.89,,109228.13,,485022.88,1171894.17
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 6-PACHUCA DE SOTO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ALBERTO MARGARITO OSORIO ALDAPE,04/04/2021,02/06/2021,06/04/2021 05:36:09 a.m.,ACTIVO,,1648189,,365.4,58413.24,1057.17,8687.79,,,8936.59,,5270.02,82730.21
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 7-TEPEAPULCO,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ALMA DELIA HERNANDEZ MATA,04/04/2021,02/06/2021,06/04/2021 05:36:09 a.m.,ACTIVO,,1648189,,365.4,58413.24,1057.17,8687.79,,,8936.59,,5270.02,82730.21
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 2-GUSTAVO A. MADERO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MARIBEL GUADALUPE VILLASEÑOR DAVILA,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,59.16,285307.76,19314.31,64542.29,3262.89,,22485.26,,475439.92,870411.59
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 2-CHETUMAL,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,SERGIO GUILLERMO ZAPATA VALES,04/04/2021,02/06/2021,06/04/2021 05:36:09 a.m.,ACTIVO,,1648189,,365.4,64887.74,1057.17,19478.65,,,8936.59,,5270.02,99995.57
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 1-MAZATLAN,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,PEDRO RAMIREZ URZUA,04/04/2021,02/06/2021,06/04/2021 05:36:09 a.m.,ACTIVO,,1648189,,730.8,57852.52,1057.17,16520.23,,,8936.59,,9069.84,94167.15
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 2-LOS MOCHIS,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,CRICELIA SANCHEZ LUQUE,04/04/2021,02/06/2021,06/04/2021 05:36:02 a.m.,ACTIVO,,1648189,,365.4,57852.52,1057.17,16520.23,,,8936.59,,9069.84,93801.75
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 5-TEOTIHUACAN DE ARISTA,DIPUTACION FEDERAL MR,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JESUS HERNANDEZ PEREZ,04/04/2021,02/06/2021,06/04/2021 05:36:02 a.m.,ACTIVO,,1648189,,365.4,64034.49,1057.17,9046.13,,,8936.59,,5270.02,88709.8
PREFO-CAM-20/21,FEDERAL,QUINTANA ROO,Distrito 2-CHETUMAL,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARISOL ALAMILLA BETANCOURT,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,4207.52,2653.05,,,,33087.24,,,39947.81
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 9-HEROICA PUEBLA DE ZARAGOZA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ANA TERESA ARANDA OROZCO,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,,187644.42,19314.31,251940.29,3262.89,85213.6,148428.13,,550921.18,1246724.82
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 1-MAZATLAN,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MARTHA ELENA MENESES ARELLANO,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,,404953.04,19314.31,108427.87,3262.89,68840,105508.13,,386581.58,1096887.82
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 14-CIUDAD ADOLFO LOPEZ MATEOS,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ANA MARIA BALDERAS TREJO,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,,150466.04,26274.31,392552.01,3262.89,1972,28444.17,,260234.38,863205.8
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 2-NOGALES,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,LETICIA AMPARANO GAMEZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,,518092.04,19314.31,83475.81,18001.24,38581.6,67381.92,,417822.32,1162669.24
PREFO-CAM-20/21,FEDERAL,BAJA CALIFORNIA,Distrito 5-TIJUANA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,JAIME CLEOFAS MARTINEZ VELOZ,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,,130254.14,19314.31,321836.49,3262.89,89876.8,374860.13,,86419.98,1025824.74
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 3-ATLACOMULCO DE FABELA,DIPUTACION FEDERAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MARIA DE LOURDES RIOS GARCIA,04/04/2021,02/06/2021,06/04/2021 05:42:08 a.m.,ACTIVO,,1648189,,,4207.52,2653.05,,,14406.9,33087.24,,,54354.71
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 4-PICHUCALCO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MILDRED CAROLINA CALVO CHACON,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,,206114.05,19314.31,329060.13,86436.05,47459.37,123241.73,,188135.73,999761.37
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 6-VILLAHERMOSA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,JUAN JOSE RODRIGUEZ PRATS,04/04/2021,02/06/2021,06/04/2021 05:43:14 a.m.,ACTIVO,,1648189,,,355515.31,19314.31,136466,3262.89,108859.04,59228.13,,518781.56,1201427.24
