PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 6-CHIHUAHUA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,CARLOS MARCELINO BORRUEL BAQUERA,04/04/2021,02/06/2021,06/04/2021 04:22:23 a.m.,ACTIVO,,1648189,,20977.99,,17574,,,,,38551.99
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 3-COMALCALCO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,LORENA MENDEZ DENIS,04/04/2021,02/06/2021,06/04/2021 04:22:23 a.m.,ACTIVO,,1648189,,15543.21,,,,,,,15543.21
PREFO-CAM-20/21,FEDERAL,PUEBLA,Distrito 10-CHOLULA DE RIVADAVIA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MARCO HUMBERTO AGUILAR CORONADO,04/04/2021,02/06/2021,06/04/2021 04:27:08 a.m.,ACTIVO,,1648189,,60000,,107505.38,,40000,,54340.03,261845.41
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 9-URUAPAN DEL PROGRESO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,EDNA GISEL DIAZ ACEVEDO,04/04/2021,02/06/2021,06/04/2021 04:27:08 a.m.,ACTIVO,,1648189,,,,,,,,4291.99,4291.99
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 1-PALENQUE,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MAURICIO FERNANDO LASTRA ESCUDERO,04/04/2021,02/06/2021,06/04/2021 04:27:08 a.m.,ACTIVO,,1648189,,40000,,53360,,,,11640,105000
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 18-ZONGOLICA,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MARIA SABINA MARTINEZ PINTO,04/04/2021,02/06/2021,06/04/2021 04:27:08 a.m.,ACTIVO,,1648189,,26387.81,,18270,,,,56348.15,101005.96
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 12-CUAUHTEMOC,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ANA CECILIA LUISA GABRIELA FERNANDA SODI MIRANDA,04/04/2021,02/06/2021,06/04/2021 04:27:08 a.m.,ACTIVO,,1648189,,1848,,,,,35960,20968.14,58776.14
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 1-PANUCO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ZITA BEATRIZ PAZZI MAZA,04/04/2021,02/06/2021,06/04/2021 04:27:08 a.m.,ACTIVO,,1648189,,60000,,179036.14,,60000,,10544,309580.14
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 4-ACAPULCO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,SHEILA SOTO MANZANO,04/04/2021,02/06/2021,06/04/2021 04:27:08 a.m.,ACTIVO,,1648189,,6612,,8540,,,,16792.15,31944.15
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 2-PURUANDIRO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,MAURICIO PRIETO GOMEZ,04/04/2021,02/06/2021,06/04/2021 04:27:08 a.m.,ACTIVO,,1648189,,48232.8,,8400,,,,46659.19,103291.99
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 3-JUAREZ,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ALFREDO BENITEZ HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 04:27:08 a.m.,ACTIVO,,1648189,,37305.71,,,,,,4291.99,41597.7
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 5-POZA RICA DE HIDALGO,DIPUTACION FEDERAL MR,COA,VA POR MEXICO,VA POR MEXICO,ELISA RIVERA ELIZALDE,04/04/2021,02/06/2021,06/04/2021 04:27:08 a.m.,ACTIVO,,1648189,,68541.88,,,,,,,68541.88
PREFO-CAM-20/21,FEDERAL,TLAXCALA,Distrito 2-TLAXCALA DE XICOHTENCATL,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,IRMA YORDANA GARAY LOREDO,04/04/2021,02/06/2021,06/04/2021 04:30:05 a.m.,ACTIVO,,1648189,,5170.85,,,,,,,5170.85
PREFO-CAM-20/21,FEDERAL,TAMAULIPAS,Distrito 1-NUEVO LAREDO,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,ANA LAURA HUERTA VALDOVINOS,04/04/2021,02/06/2021,16/04/2021 07:21:02 p.m.,ACTIVO,,1648189,,5997.8,,,,,,,5997.8
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 3-JUAREZ,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,LILIA AGUILAR GIL,04/04/2021,02/06/2021,16/04/2021 08:22:20 p.m.,ACTIVO,,1648189,,31481.92,,,,,,,31481.92
PREFO-CAM-20/21,FEDERAL,SINALOA,Distrito 1-MAZATLAN,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,LEOBARDO ALCANTARA MARTINEZ,04/04/2021,02/06/2021,06/04/2021 04:30:05 a.m.,ACTIVO,,1648189,,34000,,,,,,,34000
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 2-BOCHIL,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,PATRICIA MASS LAZOS,04/04/2021,02/06/2021,06/04/2021 04:30:05 a.m.,ACTIVO,,1648189,,18352,,,,,,,18352
PREFO-CAM-20/21,FEDERAL,NUEVO LEON,Distrito 11-GUADALUPE,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,TANIA BERENICE GOMEZ SAUCEDA,04/04/2021,02/06/2021,06/04/2021 04:30:05 a.m.,ACTIVO,,1648189,,12214.41,,27840,,,,,40054.41
PREFO-CAM-20/21,FEDERAL,TLAXCALA,Distrito 1-APIZACO,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,JOSE ALEJANDRO AGUILAR LOPEZ,04/04/2021,02/06/2021,06/04/2021 04:30:05 a.m.,ACTIVO,,1648189,,20553.6,,,,,,,20553.6
PREFO-CAM-20/21,FEDERAL,JALISCO,Distrito 1-TEQUILA,DIPUTACION FEDERAL MR,COA,JUNTOS HACEMOS HISTORIA,JUNTOS HACEMOS HISTORIA,MARIA ISABEL DELGADO CORNEJO,04/04/2021,02/06/2021,06/04/2021 04:30:05 a.m.,ACTIVO,,1648189,,11500,,,,,,,11500
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 15-IRAPUATO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MIGUEL ANGEL CHICO HERRERA,04/04/2021,02/06/2021,06/04/2021 04:32:25 a.m.,ACTIVO,,1648189,,44731.07,,,,,,11542.54,56273.61
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 1-MACUSPANA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARCOS ROSENDO MEDINA FILIGRANA,04/04/2021,02/06/2021,06/04/2021 04:32:25 a.m.,ACTIVO,,1648189,,6465,,23063,,,,,29528
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 6-VILLAHERMOSA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARIO RAFAEL LLERGO LATOURNERIE,04/04/2021,02/06/2021,06/04/2021 04:32:25 a.m.,ACTIVO,,1648189,,9603.75,,,,,,,9603.75
PREFO-CAM-20/21,FEDERAL,CHIAPAS,Distrito 4-PICHUCALCO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JOAQUIN ZEBADUA ALVA,04/04/2021,02/06/2021,06/04/2021 04:32:25 a.m.,ACTIVO,,1648189,,11434,,,,,,,11434
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 12-CUAUHTEMOC,DIPUTACION FEDERAL MR,C,MORENA,MORENA,SANDRA CAROLINA GIL LAMADRID GRAJALES,04/04/2021,02/06/2021,06/04/2021 04:32:25 a.m.,ACTIVO,,1648189,,45486.78,,5472,,,20000,45730.42,116689.2
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 5-PARAISO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JANICIE CONTRERAS GARCIA,04/04/2021,02/06/2021,06/04/2021 04:32:25 a.m.,ACTIVO,,1648189,,10200,,,,,,,10200
PREFO-CAM-20/21,FEDERAL,VERACRUZ,Distrito 10-XALAPA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,RAFAEL HERNANDEZ VILLALPANDO,04/04/2021,02/06/2021,06/04/2021 04:32:25 a.m.,ACTIVO,,1648189,,44889.02,,6410,,,,4250,55549.02
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 13-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,MORENA,MORENA,OLIMPIA TAMARA GIRON HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 04:32:25 a.m.,ACTIVO,,1648189,,29315.84,,5229.32,,,,,34545.16
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 1-LAZARO CARDENAS,DIPUTACION FEDERAL MR,C,MORENA,MORENA,LEONEL GODOY RANGEL,04/04/2021,02/06/2021,06/04/2021 04:35:59 a.m.,ACTIVO,,1648189,,33934.67,,,,7500,,,41434.67
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 4-SANTIAGO DE QUERETARO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,PALOMA ARCE ISLAS,04/04/2021,02/06/2021,06/04/2021 04:35:59 a.m.,ACTIVO,,1648189,,37678.61,,5896,,,87000,29522,160096.61
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 37-CUAUTITLAN,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JAVIER HUERTA JURADO,04/04/2021,02/06/2021,06/04/2021 04:35:59 a.m.,ACTIVO,,1648189,,16851.78,,,,,,107931.99,124783.77
PREFO-CAM-20/21,FEDERAL,TABASCO,Distrito 4-VILLAHERMOSA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MANUEL RODRIGUEZ GONZALEZ,04/04/2021,02/06/2021,06/04/2021 04:35:59 a.m.,ACTIVO,,1648189,,11090,,,,,,,11090
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 18-IZTAPALAPA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ANA MARIA RODRIGUEZ RUIZ,04/04/2021,02/06/2021,06/04/2021 04:35:59 a.m.,ACTIVO,,1648189,,52539.4,,55240,,,,,107779.4
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 18-HUIXQUILUCAN DE DEGOLLADO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ANNEL FLORES GUTIERREZ,04/04/2021,02/06/2021,06/04/2021 04:35:59 a.m.,ACTIVO,,1648189,,10547.67,,90962.86,,,,51512.87,153023.4
PREFO-CAM-20/21,FEDERAL,YUCATAN,Distrito 1-VALLADOLID,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ALPHA ALEJANDRA TAVERA ESCALANTE,04/04/2021,02/06/2021,06/04/2021 04:35:59 a.m.,ACTIVO,,1648189,,22500,,,,,,,22500
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 5-YAUTEPEC,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JOSE GUADALUPE AMBROCIO GACHUZ,04/04/2021,02/06/2021,06/04/2021 04:39:24 a.m.,ACTIVO,,1648189,,3356.16,,,,,,,3356.16
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 12-CELAYA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,BARBARA VARELA ROSALES,04/04/2021,02/06/2021,06/04/2021 04:39:24 a.m.,ACTIVO,,1648189,,27347.33,,,,,,,27347.33
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 9-URUAPAN DEL PROGRESO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,CARLOS ALBERTO MANZO RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 04:39:24 a.m.,ACTIVO,,1648189,,5840.62,,10000,,,,,15840.62
PREFO-CAM-20/21,FEDERAL,CHIHUAHUA,Distrito 1-JUAREZ,DIPUTACION FEDERAL MR,C,MORENA,MORENA,DANIEL MURGUIA LARDIZABAL,04/04/2021,02/06/2021,06/04/2021 04:39:24 a.m.,ACTIVO,,1648189,,9713.96,,,,,,,9713.96
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 14-TLALPAN,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ALFONSO RAMIREZ CUELLAR,04/04/2021,02/06/2021,06/04/2021 04:39:24 a.m.,ACTIVO,,1648189,,36505.68,,110391.14,,,25000,2296.8,174193.62
PREFO-CAM-20/21,FEDERAL,SONORA,Distrito 1-SAN LUIS RIO COLORADO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MANUEL DE JESUS BALDENEBRO ARREDONDO,04/04/2021,02/06/2021,06/04/2021 04:39:24 a.m.,ACTIVO,,1648189,,30558.8,,40595.04,,,,,71153.84
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 14-ACAMBARO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,LUIS ANTONIO MAGDALENO GORDILLO,04/04/2021,02/06/2021,06/04/2021 04:39:24 a.m.,ACTIVO,,1648189,,51123.99,,29742.4,,,,41760,122626.39
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 2-SAN MIGUEL DE ALLENDE,DIPUTACION FEDERAL MR,C,MORENA,MORENA,GENARO MARTIN ZUÑIGA SOTO,04/04/2021,02/06/2021,06/04/2021 04:39:24 a.m.,ACTIVO,,1648189,,26663.16,,,,,,,26663.16
PREFO-CAM-20/21,FEDERAL,CAMPECHE,Distrito 2-CIUDAD DEL CARMEN,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARIA SIERRA DAMIAN,04/04/2021,02/06/2021,06/04/2021 04:39:24 a.m.,ACTIVO,,1648189,,15845.2,,,,,,,15845.2
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 10-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ALMA DELIA NAVARRETE RIVERA,04/04/2021,02/06/2021,06/04/2021 04:42:49 a.m.,ACTIVO,,1648189,,29010.06,,74238.61,,,,446,103694.67
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 7-ZACAPU,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JUAN PABLO PUEBLA AREVALO,04/04/2021,02/06/2021,06/04/2021 04:42:49 a.m.,ACTIVO,,1648189,,21102.61,,,,,,,21102.61
PREFO-CAM-20/21,FEDERAL,COAHUILA,Distrito 7-SALTILLO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,DIANA ISABEL HERNANDEZ AGUILAR,04/04/2021,02/06/2021,06/04/2021 04:42:49 a.m.,ACTIVO,,1648189,,2972.6,,,,,,,2972.6
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 38-TEXCOCO DE MORA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,KARLA YURITZI ALMAZAN BURGOS,04/04/2021,02/06/2021,06/04/2021 04:42:49 a.m.,ACTIVO,,1648189,,20989.57,,,,,,,20989.57
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 2-PURUANDIRO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,BELINDA ITURBIDE DIAZ,04/04/2021,02/06/2021,06/04/2021 04:42:49 a.m.,ACTIVO,,1648189,,11600.48,,417.6,,,,17091.33,29109.41
PREFO-CAM-20/21,FEDERAL,HIDALGO,Distrito 3-ACTOPAN,DIPUTACION FEDERAL MR,C,MORENA,MORENA,SANDRA SIMEY OLVERA BAUTISTA,04/04/2021,02/06/2021,06/04/2021 04:42:49 a.m.,ACTIVO,,1648189,,8200,,,,,,,8200
PREFO-CAM-20/21,FEDERAL,BAJA CALIFORNIA,Distrito 2-MEXICALI,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JULIETA ANDREA RAMIREZ PADILLA,04/04/2021,02/06/2021,06/04/2021 04:42:49 a.m.,ACTIVO,,1648189,,14116.88,,,,,,,14116.88
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 9-SAN FELIPE DEL PROGRESO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,HECTOR XAVIER CONTRERAS Y DE LA MORA,04/04/2021,02/06/2021,06/04/2021 04:42:49 a.m.,ACTIVO,,1648189,,31999.08,,87211.07,,,,21893.84,141103.99
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 24-COYOACAN,DIPUTACION FEDERAL MR,C,MORENA,MORENA,GUADALUPE RAMOS SOTELO,04/04/2021,02/06/2021,06/04/2021 04:42:49 a.m.,ACTIVO,,1648189,,10801.94,,100836,,,,1704.47,113342.41
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 17-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARIA GUADALUPE ROMAN AVILA,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,80287.2,,103019.6,,,,,183306.8
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 11-PATZCUARO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARIA CHAVEZ PEREZ,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,7767.58,,83984,,,,99040.8,190792.38
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 21-AMECAMECA DE JUAREZ,DIPUTACION FEDERAL MR,C,MORENA,MORENA,GRACIELA SANCHEZ ORTIZ,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,36780.52,,6206,,,,103008,145994.52
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 22-IZTAPALAPA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,VICTOR GABRIEL VARELA LOPEZ,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,18751.95,,,,,,,18751.95
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 8-TULTITLAN DE MARIANO ESCOBEDO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,GUSTAVO CONTRERAS MONTES,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,41810.85,,200508.17,,,,4700,247019.02
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 7-GUSTAVO A. MADERO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,BEATRIZ ROJAS MARTINEZ,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,24470.02,,56685.89,,,,55854,137009.91
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 6-CIUDAD HIDALGO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARGARITO FIERROS TANO,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,4928.77,,,,,,,4928.77
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 10-MORELIA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,GRACIELA CARMINA ANDRADE GARCIA PELAEZ,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,15386.21,,51272,,,,,66658.21
PREFO-CAM-20/21,FEDERAL,GUANAJUATO,Distrito 1-SAN LUIS DE LA PAZ,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MA DEL CARMEN VILLEGAS HERNANDEZ,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,28985.24,,,,,,5021.99,34007.23
PREFO-CAM-20/21,FEDERAL,QUERETARO,Distrito 1-CADEREYTA DE MONTES,DIPUTACION FEDERAL MR,C,MORENA,MORENA,SALOMON GARCIA MONTES,04/04/2021,02/06/2021,06/04/2021 04:47:20 a.m.,ACTIVO,,1648189,,70639.9,,4292,,,42456,25731.8,143119.7
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 25-CHIMALHUACAN,DIPUTACION FEDERAL MR,C,MORENA,MORENA,CARLOS LOPEZ GUADARRAMA,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,15465.24,,6960,,2160.33,,7316.34,31901.91
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 33-CHALCO DE DIAZ COVARRUBIAS,DIPUTACION FEDERAL MR,C,MORENA,MORENA,VICENTE ALBERTO ONOFRE VAZQUEZ,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,15655.9,,28147.66,,,473.28,107494,151770.84
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 29-CD. NEZAHUALCOYOTL,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARTHA ROBLES ORTIZ,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,15189.24,,,100000,,,,115189.24
PREFO-CAM-20/21,FEDERAL,COLIMA,Distrito 2-MANZANILLO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ROSA MARIA BAYARDO CABRERA,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,46807.36,,,,,,,46807.36
PREFO-CAM-20/21,FEDERAL,COLIMA,Distrito 1-COLIMA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,VLADIMIR PARRA BARRAGAN,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,15789.04,,,,,,,15789.04
PREFO-CAM-20/21,FEDERAL,CAMPECHE,Distrito 1-SAN FRANCISCO DE CAMPECHE,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JOSE LUIS FLORES PACHECO,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,68000,,,,,,,68000
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 9-TLAHUAC,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARIA GUADALUPE CHAVIRA DE LA ROSA,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,24723.69,,36951.66,,,,63220,124895.35
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 19-IZTAPALAPA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ALEIDA ALAVEZ RUIZ,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,84433.32,,113060.52,,,,9432.76,206926.6
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 8-MORELIA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MYRIAM MARTINEZ RAMIREZ,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,7673.06,,,,0,,,7673.06
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 28-ZUMPANGO DE OCAMPO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ROBERTO ANGEL DOMINGUEZ RODRIGUEZ,04/04/2021,02/06/2021,06/04/2021 04:51:05 a.m.,ACTIVO,,1648189,,3769,,99999.91,,,,,103768.91
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 22-NAUCALPAN DE JUAREZ,DIPUTACION FEDERAL MR,C,MORENA,MORENA,RUTH GABRIELA GOLDSCHMIED GUASCH,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,36502.94,,,,,,,36502.94
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 9-ACAPULCO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARIA DEL ROSARIO MERLIN GARCIA,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,4950,,,,,,,4950
PREFO-CAM-20/21,FEDERAL,MORELOS,Distrito 3-CUAUTLA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,JUANITA GUERRA MENA,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,20066,,,,,,,20066
PREFO-CAM-20/21,FEDERAL,MICHOACAN,Distrito 5-ZAMORA DE HIDALGO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,YOLANDA GUERRERO BARRERA,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,8612.23,,,,,,,8612.23
PREFO-CAM-20/21,FEDERAL,GUERRERO,Distrito 2-IGUALA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ARACELI OCAMPO MANZANARES,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,8682,,,,,,,8682
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 40-SAN MIGUEL ZINACANTEPEC,DIPUTACION FEDERAL MR,C,MORENA,MORENA,ALEJANDRO CAMINO CALIXTO,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,25239.57,,2736.67,,,40000,7000,74976.24
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 6-LA MAGDALENA CONTRERAS,DIPUTACION FEDERAL MR,C,MORENA,MORENA,SERGIO MAYER BRETON,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,12548.58,,12547.68,,,,102001.3,127097.56
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 21-XOCHIMILCO,DIPUTACION FEDERAL MR,C,MORENA,MORENA,FLOR IVONE MORALES MIRANDA,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,49112.7,,26798.92,,,90712,,166623.62
PREFO-CAM-20/21,FEDERAL,CIUDAD DE MEXICO,Distrito 11-VENUSTIANO CARRANZA,DIPUTACION FEDERAL MR,C,MORENA,MORENA,LIDIA PEREZ BARCENAS,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,31287.88,,58266.21,,,70000,3537.48,163091.57
PREFO-CAM-20/21,FEDERAL,MEXICO,Distrito 11-ECATEPEC DE MORELOS,DIPUTACION FEDERAL MR,C,MORENA,MORENA,MARIA EUGENIA HERNANDEZ PEREZ,04/04/2021,02/06/2021,06/04/2021 04:55:21 a.m.,ACTIVO,,1648189,,13139.17,,,,,,6980.27,20119.44
