PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA EXHIBIDA EN SALAS DE CINE,PROPAGANDA UTILITARIA,TOTAL GASTOS
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 95-TEQUILA,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JORGE DAVID ROCHA GODINEZ,04/04/2021,02/06/2021,09/04/2021 11:10:16 p.m.,ACTIVO,,171288.9,,5800,,3500,,,,,17210.91,26510.91
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 15-AUTLAN DE NAVARRO,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,JOSE MARTIN GARCIA DE ALBA TOSCANO,04/04/2021,02/06/2021,09/04/2021 11:13:22 p.m.,ACTIVO,,268609.85,,,,2355.84,,,,,1011.25,3367.09
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 49-JAMAY,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,EDUARDO HERNANDEZ GODINEZ,04/04/2021,02/06/2021,09/04/2021 11:13:22 p.m.,ACTIVO,,103000.97,,,,716.52,,,,,387.76,1104.28
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 31-CHAPALA,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,JUAN DE DIOS GARCIA VELASCO,04/04/2021,02/06/2021,09/04/2021 11:13:22 p.m.,ACTIVO,,210623.61,,,,1465.24,,,,,792.94,2258.18
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 61-MAZAMITLA,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,JORGE ENRIQUE MAGAÑA VALENCIA,04/04/2021,02/06/2021,09/04/2021 11:13:22 p.m.,ACTIVO,,86880,,,,4223.58,,,,,327.05,4550.63
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 23-ZAPOTLAN EL GRANDE,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,MONICA REYNOSO ROMERO,04/04/2021,02/06/2021,09/04/2021 11:13:22 p.m.,ACTIVO,,468958.35,,,,11417.22,,,,,1765.54,13182.76
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 17-AYUTLA,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,JOSE FRANCISCO SANDOVAL BRAMBILA,04/04/2021,02/06/2021,09/04/2021 11:13:22 p.m.,ACTIVO,,86880,,,,604.38,,,,,327.05,931.43
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 105-TOTATICHE,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,ERIKA MARICELA SALAZAR ARELLANO,04/04/2021,02/06/2021,09/04/2021 11:13:22 p.m.,ACTIVO,,86880,,,,604.38,,,,,327.05,931.43
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 117-CAÑADAS DE OBREGON,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MIGUEL OROPEZA RUVALCABA,04/04/2021,02/06/2021,10/04/2021 11:01:30 a.m.,ACTIVO,,86880,,7240.6,,,,,,,21685.94,28926.54
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 5-AMATITAN,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,J JESUS RIVERA LANDEROS,04/04/2021,02/06/2021,10/04/2021 11:01:30 a.m.,ACTIVO,,86880,,8524.95,,20000,,,,,21685.94,50210.89
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 80-SAN MIGUEL EL ALTO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,GABRIEL MARQUEZ MARTINEZ,04/04/2021,02/06/2021,10/04/2021 11:01:30 a.m.,ACTIVO,,134108.14,,7240.6,,,,,,,33474.47,40715.07
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 65-OCOTLAN,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,OSCAR ALEJANDRO LAGUNAS BARAJAS,04/04/2021,02/06/2021,10/04/2021 11:01:30 a.m.,ACTIVO,,416141.57,,7240.6,,39999.7,,,,,103872.64,151112.94
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 34-DEGOLLADO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MAGDALENA HUARACHA SANCHEZ,04/04/2021,02/06/2021,10/04/2021 11:01:30 a.m.,ACTIVO,,100166.27,,7260,,,,,,,25002.3,32262.3
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 56-EL LIMON,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ERIC RAFAEL CAMACHO ZAMORA,04/04/2021,02/06/2021,10/04/2021 11:01:30 a.m.,ACTIVO,,86880,,2224,,,,,,,21685.94,23909.94
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 110-UNION DE SAN ANTONIO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ERICA YOLANDA HERNANDEZ MUÑOZ,04/04/2021,02/06/2021,10/04/2021 11:01:30 a.m.,ACTIVO,,86880,,,,,,,,,21685.94,21685.94
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 125-SAN IGNACIO CERRO GORDO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,SILVIA CANO GUTIERREZ,04/04/2021,02/06/2021,09/04/2021 11:25:57 p.m.,ACTIVO,,86880,,,,,,,,,5816.98,5816.98
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 25-COCULA,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,HECTOR JESUS CASTILLO ANDRADE,04/04/2021,02/06/2021,09/04/2021 11:25:57 p.m.,ACTIVO,,124668.03,,,,8800,,,,,9633.45,18433.45
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 109-TUXPAN,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MA DEL CARMEN PRECIADO LOPEZ,04/04/2021,02/06/2021,09/04/2021 11:25:57 p.m.,ACTIVO,,151589.64,,,,,,,,,6676.03,6676.03
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 8-ARANDAS,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,LIZBETH LOPEZ  ,04/04/2021,02/06/2021,09/04/2021 11:32:14 p.m.,ACTIVO,,314209.6,,,,,,,,,8452.01,8452.01
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 7-SAN JUANITO DE ESCOBEDO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE FLORES PACHECO,04/04/2021,02/06/2021,09/04/2021 11:32:14 p.m.,ACTIVO,,86880,,,,,,,,,2336.98,2336.98
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 28-CUAUTITLAN DE GARCIA BARRAGAN,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ISAURA VILLALVASO HURTADO,04/04/2021,02/06/2021,09/04/2021 11:32:14 p.m.,ACTIVO,,86880,,,,,,,,,4158.99,4158.99
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 111-UNION DE TULA,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,CECILIA GABRIELA ANDRADE NUÑO,04/04/2021,02/06/2021,09/04/2021 11:32:14 p.m.,ACTIVO,,86880,,,,,,,,,5816.98,5816.98
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 2-ACATLAN DE JUAREZ,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JUAN CARLOS GARCIA IBARRA,04/04/2021,02/06/2021,09/04/2021 11:32:14 p.m.,ACTIVO,,94571.34,,3480,,14688,,3480,,,20728.56,42376.56
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 72-EL SALTO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ERIC OLIVEROS ORTEGA,04/04/2021,02/06/2021,09/04/2021 11:32:14 p.m.,ACTIVO,,672795.71,,20000,,191600.4,,,,,93597.89,305198.29
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 79-SAN MARTIN HIDALGO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,MAYRA YANETH BRAMBILA SANCHEZ,04/04/2021,02/06/2021,09/04/2021 11:32:14 p.m.,ACTIVO,,131119.22,,,,,,,,,3526.99,3526.99
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 109-TUXPAN,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,PAVEL EVANGELISTA CAMPOS,04/04/2021,02/06/2021,09/04/2021 11:46:51 p.m.,ACTIVO,,151589.64,,,8.66,,,,,,,8.66
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 90-TECHALUTA DE MONTENEGRO,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ILIANA GUADALUPE CAMACHO MARTINEZ,04/04/2021,02/06/2021,09/04/2021 11:46:51 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 123-ZAPOTLAN DEL REY,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,APOLONIA CORTES RAMIREZ,04/04/2021,02/06/2021,09/04/2021 11:46:51 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 33-CHIQUILISTLAN,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ALBERTO REYNAGA PEREZ,04/04/2021,02/06/2021,09/04/2021 11:46:51 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 83-SAYULA,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,LORENA ELIZABETH MURGUIA SANCHEZ,04/04/2021,02/06/2021,09/04/2021 11:46:51 p.m.,ACTIVO,,148207.16,,,8.47,,,,,,,8.47
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 108-TUXCUECA,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,RUBEN VACA MURILLO,04/04/2021,02/06/2021,09/04/2021 11:46:51 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 124-ZAPOTLANEJO,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,LUIS CALDERON CALDERON,04/04/2021,02/06/2021,09/04/2021 11:46:51 p.m.,ACTIVO,,297398.21,,,17.01,,,,,,,17.01
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 4-AMACUECA,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,DANIEL CORDOVA JIMENEZ,04/04/2021,02/06/2021,09/04/2021 11:46:51 p.m.,ACTIVO,,86880,,,3.61,,,,,,,3.61
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 84-TALA,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,HARUMI PAULINA ACEVEDO GUZMAN,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,300318,,,17.18,,,,,,,17.18
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 5-AMATITAN,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,LILIANA LIZBETH OCAMPO ELIAS,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 19-BOLAÑOS,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,MARIA GUADALUPE CURIEL ALEGRIA,04/04/2021,02/06/2021,09/04/2021 11:53:43 p.m.,ACTIVO,,86880,,,,604.38,,,,,327.05,931.43
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 36-ENCARNACION DE DIAZ,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,NORMA JANETT ALDANA DAVILA,04/04/2021,02/06/2021,09/04/2021 11:59:23 p.m.,ACTIVO,,205204.18,,,,1427.53,,,,,772.54,2200.07
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 94-TEPATITLAN DE MORELOS,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,KAREN AREMI AVALA VALDIVIA,04/04/2021,02/06/2021,10/04/2021 12:04:16 a.m.,ACTIVO,,654165.44,,,37.45,,,,,,,37.45
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 72-EL SALTO,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,DIEGO HERNANDEZ SEPULVEDA,04/04/2021,02/06/2021,10/04/2021 12:04:16 a.m.,ACTIVO,,672795.71,,,38.51,,,,,,,38.51
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 50-JESUS MARIA,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,LUIS ALBERTO LOPEZ LOPEZ,04/04/2021,02/06/2021,10/04/2021 12:11:10 a.m.,ACTIVO,,87178.8,,,,606.46,,,,,328.19,934.65
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 69-PUERTO VALLARTA,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,MARINA DE LOS SANTOS ALVAREZ,04/04/2021,02/06/2021,10/04/2021 12:11:10 a.m.,ACTIVO,,1203798.23,,,,23906.96,,34800,,,4532.08,63239.04
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 2-ACATLAN DE JUAREZ,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,ERICK MEDINA SIORDIA,04/04/2021,02/06/2021,10/04/2021 12:11:10 a.m.,ACTIVO,,94571.34,,,,657.88,,,,,356.01,1013.89
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 95-TEQUILA,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,JOSE ADRIAN SALINAS MORA,04/04/2021,02/06/2021,10/04/2021 12:16:26 a.m.,ACTIVO,,171288.9,,,,6829.19,,,,,644.85,7474.04
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 3-AHUALULCO DE MERCADO,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,CRISTOPHER VELAZQUEZ OROZCO,04/04/2021,02/06/2021,10/04/2021 12:16:26 a.m.,ACTIVO,,94810.67,,,,659.55,,,,,356.92,1016.47
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 83-SAYULA,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,JORGE CAMPOS AGUILAR,04/04/2021,02/06/2021,10/04/2021 12:16:26 a.m.,ACTIVO,,148207.16,,,,6703.41,,,,,557.95,7261.36
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 39-EL GRULLO,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,ALEJANDRO ZAMORA OSORIO,04/04/2021,02/06/2021,10/04/2021 12:16:26 a.m.,ACTIVO,,107298.22,,,,746.44,,,,,403.93,1150.37
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 100-TOLIMAN,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,MAURA GUILLERMINA NAVA GOMEZ,04/04/2021,02/06/2021,10/04/2021 12:16:26 a.m.,ACTIVO,,86880,,,,604.38,,,,,327.05,931.43
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 94-TEPATITLAN DE MORELOS,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,FRANCISCO JAVIER ACEVES ALDRETE,04/04/2021,02/06/2021,10/04/2021 12:16:26 a.m.,ACTIVO,,654165.44,,,,4550.87,,,,,2462.8,7013.67
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 45-LA HUERTA,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,SEIDA NAYELI VELEZ RODRIGUEZ,04/04/2021,02/06/2021,10/04/2021 12:16:26 a.m.,ACTIVO,,98815.41,,,,687.41,,,,,371.99,1059.4
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 57-MAGDALENA,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,KARINA APARICIO RODRIGUEZ,04/04/2021,02/06/2021,10/04/2021 12:16:26 a.m.,ACTIVO,,86880,,,,604.38,,,,,327.05,931.43
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 8-ARANDAS,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,JOSE SOCORRO MARTINEZ VELAZQUEZ,04/04/2021,02/06/2021,10/04/2021 12:16:26 a.m.,ACTIVO,,314209.6,,,,2185.88,,,,,1182.93,3368.81
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 70-VILLA PURIFICACION,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,ANA ROSA RUELAS ROSALES,04/04/2021,02/06/2021,10/04/2021 12:16:26 a.m.,ACTIVO,,86880,,,,604.38,,,,,327.05,931.43
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 19-JERECUARO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,FERNANDO GRANADOS ALEJO,05/04/2021,02/06/2021,10/04/2021 12:19:44 a.m.,ACTIVO,,659470.5,,119.18,,3121.7,,,,,6484.45,9725.33
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 8-MANUEL DOBLADO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JACQUELINE JARAMILLO ROJAS,05/04/2021,02/06/2021,10/04/2021 12:21:38 a.m.,ACTIVO,,351838.18,,22600,,2565.46,,,,,3459.53,28624.99
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 67-PIHUAMO,PRESIDENTE MUNICIPAL,C,HAGAMOS,HAGAMOS,BEATRIZ ADRIANA AGUILAR LOPEZ,04/04/2021,02/06/2021,10/04/2021 12:26:19 a.m.,ACTIVO,,86880,,,,604.38,,,,,327.05,931.43
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 87-TAPALPA,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,LUZ ELVIRA MANZANO OCHOA,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 98-TLAJOMULCO DE ZUÑIGA,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,JUAN CARLOS GONZALEZ ZUÑIGA,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,2033778.51,,,116.45,,,,,,,116.45
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 92-TEOCALTICHE,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,IGNACIO AVELAR MARQUEZ,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,166449.18,,,9.52,,,,,,,9.52
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 14-ATOYAC,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ESMERALDA ALONSO RODRIGUEZ,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 15-AUTLAN DE NAVARRO,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,EVA JUDITH HUESO GUERRERO,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,268609.85,,,15.36,,,,,,,15.36
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 41-GUADALAJARA,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,GERARDO LEON DE LA CRUZ,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,6723861.97,,,385.03,,,,,,,385.03
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 26-COLOTLAN,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,ANA CECILIA CASAS FLORES,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 56-EL LIMON,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MARTINA LIZZETH SUAREZ COBIAN,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 101-TOMATLAN,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,SERGIO RICARDO SERRANO VIDAL,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,139947.72,,,7.99,,,,,,,7.99
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 19-BOLAÑOS,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MANUEL VILLALOBOS ALVAREZ,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 122-ZAPOTITLAN DE VADILLO,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MARICELA BENICIO REYES,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,86880,,,4.96,,,,,,,4.96
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 23-ZAPOTLAN EL GRANDE,PRESIDENTE MUNICIPAL,C,PARTIDO DE LA REVOLUCIÓN DEMOCRÁTICA,PRD,MAYRA GUADALUPE MAGAÑA MEDINA,04/04/2021,02/06/2021,09/04/2021 11:56:48 p.m.,ACTIVO,,468958.35,,,26.84,,,,,,,26.84
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 93-TEOCUITATLAN DE CORONA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,RICARDO SAHAGUN QUIÑONEZ,04/04/2021,02/06/2021,10/04/2021 11:14:06 a.m.,ACTIVO,,86880,,4761.87,,,,,,,21685.94,26447.81
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 122-ZAPOTITLAN DE VADILLO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,VICTOR JOSE SOLANO ROMERO,04/04/2021,02/06/2021,10/04/2021 11:14:06 a.m.,ACTIVO,,86880,,7652.3,,,,,,,21685.94,29338.24
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 83-SAYULA,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ENRIQUETA SANCHEZ BERNAL,04/04/2021,02/06/2021,10/04/2021 11:14:06 a.m.,ACTIVO,,148207.16,,11805.6,,,,,,,36993.72,48799.32
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 7-SAN JUANITO DE ESCOBEDO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,LILIA ALCARAZ PRECIADO,04/04/2021,02/06/2021,10/04/2021 11:14:06 a.m.,ACTIVO,,86880,,8445.51,,,,,,,21685.94,30131.45
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 52-JOCOTEPEC,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,JOSE MANUEL HARO CHACON,04/04/2021,02/06/2021,10/04/2021 11:14:06 a.m.,ACTIVO,,186744.1,,7240.6,,,,,,,46612.82,53853.42
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 101-TOMATLAN,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MARIA LUISA MALPICA ELIZONDO,04/04/2021,02/06/2021,10/04/2021 11:14:06 a.m.,ACTIVO,,139947.72,,7240.6,,,,,,,34932.05,42172.65
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 16-AYOTLAN,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,DIANA VICTORIA GARCIA GONZALEZ,04/04/2021,02/06/2021,10/04/2021 11:14:06 a.m.,ACTIVO,,161784.97,,,,,,,,,40382.83,40382.83
PRELO-CAM-20/21,LOCAL,JALISCO,Municipio 55-LAGOS DE MORENO,PRESIDENTE MUNICIPAL,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ERICK EFRAIN ESPINOSA MARTINEZ,04/04/2021,02/06/2021,10/04/2021 11:14:06 a.m.,ACTIVO,,651325.43,,,,,,,,,162576.17,162576.17
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 14-DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,JOSE LUIS PICON GALVAN,05/04/2021,02/06/2021,10/04/2021 12:15:46 a.m.,ACTIVO,,1258482.02,,100001.4,,16627.25,,,,,22695.13,139323.78
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 18-JARAL DEL PROGRESO,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,DIEGO SERRANO HERNANDEZ,05/04/2021,02/06/2021,10/04/2021 12:17:58 a.m.,ACTIVO,,351263.5,,63.48,,1662.75,,,,,3453.88,5180.11
PRELO-CAM-20/21,LOCAL,GUANAJUATO,Municipio 25-PURISIMA DEL RINCON,PRESIDENTE MUNICIPAL,C,PARTIDO ENCUENTRO SOLIDARIO,PES,ILIANA BERENICE RICO GONZALEZ,05/04/2021,02/06/2021,10/04/2021 12:25:41 a.m.,ACTIVO,,787538.9,,142.32,,3727.94,,,,,7743.74,11614
